1432,Heat exchanger primer \xc2\xb0C,THINGSPEAK_347547,2018-03-13T08:30:44Z,47.100149,17.891173,8131,TEMPERATURE,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,42.71428571,38.2,35.28571429,33.57142857,31.66666667,29.92857143,28.53333333,26.92857143,25.71428571,24.6,23.57142857,22.64285714,21.86666667,21,20.53333333,20,19.35714286,19,19,18,18,18,17.46666667,17,17,17,17,17,16.78571429,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15.57142857,15,15,15,15,15,15,15,15,15
653,Vonk. teplota,THINGSPEAK_75523,2018-03-13T08:10:04Z,49.22,18.74,8014,TEMP C OUTDOOR,8.7,8.7,8.7,8.7,10.5,10.5,10.5,10.5,10.8,10.8,10.8,10.8,11.3,11.3,11.3,11.3,11,11,11,11,10.1,9.206106206,8.60042873,8.247766552,8.11291865,8.160684001,8.355861584,8.663250378,9.04764936,9.47385751,9.906673804,10.31089722,10.65132674,10.89276134,11,11,11.05,11,11,11,10.4,10.4,10.4,10.4,11,11,11,11,11.4,11.4,11.4,11.4,12.2,12.2,12.2,12.2,12,12,12,12,11.9,11.9,11.9,11.9,13.3,13.3,13.3,13.3,13.7,13.6,13.6,13.6,12.7,12.7,12.7,12.7,10.85,10.8,10.8,10.8,9.1,9.1,9.1,9.1,8.6,8.6,8.6,8.6,8.2,8.2,8.2,8.2,6.1,6.1,6.1,6.1
565,T Bojler,THINGSPEAK_220503,2018-03-13T08:14:36Z,49.718574,18.917878,8286,TEMPERATURE,52.66310345,51.62166667,50.23633333,49.37033333,48.73866667,48.129,47.54666667,46.94333333,44.69466667,43.48433333,43.01833333,42.595,42.20733333,41.84066667,41.51433333,41.20066667,40.91966667,40.65733333,40.40533333,40.17233333,39.96,39.75466667,39.559,39.37866667,39.21,39.044,38.89,38.742,38.59466667,38.456,38.32133333,38.206,38.07766667,37.962,37.84266667,37.732,37.62566667,37.522,37.38066667,37.16333333,36.52,36.238,36.12933333,36,35.834,35.706,35.78566667,36.65566667,37.96566667,39.60966667,41.37833333,42.80933333,44.00933333,45.21566667,46.39733333,47.44466667,48.23866667,48.85733333,49.32866667,49.678,49.91466667,50,50.018,50,49.976,49.934,49.88,49.80233333,49.728,49.654,49.54433333,49.454,49.345,49.226,49.128,49.022,48.908,48.78137931,48.696,48.92965517,49.91133333,51.35533333,52.924,54.031,54.212,54.146,54.09033333,53.98,53.91,53.798,53.651,53.496,53.15166667,52.80733333,52.41033333,51.841
987,T1 *C,THINGSPEAK_35342,2018-03-13T08:22:08Z,50.04,19.5,6970,TEMP C OUTDOOR,7,6.6,5.9,6.4,5.8,5.6,5.2,5,4.6,4.5,4.4,4.9,5.9,6.6,6.9,7.1,7.6,7.6,7.5,7.7,7.7,7.6,7.8,7.7,7.7,8.1,7.65,7.9,8.5,8.7,8.2,7.7,7.6,8.4,7.7,8.5,8.2,8.1,7.7,8.2,9,9.6,9.9,10.1,10.2,10.4,10.4,10.2,10.7,11.2,11.4,11.4,11.9,12.1,12.7,13.5,13.6,13.6,14.1,14,14.6,16.6,17.55,17.8,16.4,16.9,16.3,16.1,15.5,15.9,16.3,16.6,15.7,15.8,15.6,15.9,15.4,15.6,15.2,15,14.8,14.5,12.6,12.1,12.3,12.1,12.1,11.8,11.6,11.7,11.4,11.4,11.2,10.8,10.8,10.9
828,Kurn\xc3\xadk - teplota \xc2\xb0C,THINGSPEAK_208182,2018-03-13T08:19:53Z,50.7433589,15.0925408,8209,TEMP C OUTDOOR,13.16666667,13.3,13.3,13.3,13.3,13.2,13.16666667,13.1,13,13.1,13.06,13,12.93333333,12.83333333,12.76762809,12.7,12.6,12.55,12.5,12.42,12.4,12.525,12.5,12.6,12.4,12.45,12.43333333,12.4,12.32,12.21666667,12.28,12.34,12.3,12.3,12.4,12.37777778,12.41141242,12.43333333,12.4,12.5,12.42,12.7,12.36,11.5,11.25,10.725,10.55,10.325,10.15,9.9,9.85,9.666666667,9.575,9.485714286,9.4,9.35,9.3,9.2,9.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.075,9,9,9,9,9,8.9,8.85307842,8.869181116,8.9,8.9,8.85,8.8,8.8,8.8,8.8,8.7,8.866666667,9.35,10.2,10.55728884,10.62857143,10.84285714,11.1,11.2125,11.27777778,11.475,11.63333333,11.7,11.83333333
122,Vekovni teplota,THINGSPEAK_213591,2018-03-13T05:50:39Z,50.036,15.21,8003,TEMP C OUTDOOR,8.546511628,7.779069767,7.295121951,7.095348837,6.830232558,6.429545455,6.161904762,6.448837209,6.435714286,6.265116279,6.144186047,6.009756098,5.948780488,5.78372093,5.709302326,5.634883721,5.527906977,5.462790698,5.395454545,5.220930233,5.2,5.102272727,5.064285714,4.988372093,4.853488372,4.68372093,4.597727273,4.511627907,4.423255814,4.3,4.213953488,4.193023256,4.185714286,4.127906977,4.065909091,4.039534884,4.074418605,4.070454545,4.081395349,4.188372093,4.179069767,4.2,4.13255814,4.38372093,4.660465116,5.311627907,5.888372093,6,6.404651163,7.004651163,7.095348837,7.197674419,7.481818182,7.586046512,7.934883721,8.393023256,8.616666667,8.628571429,8.795348837,8.55952381,8.453488372,8.412195122,8.4,8.421428571,8.473809524,8.480487805,8.435714286,8.17804878,8.057142857,8.205,8.3725,8.433333333,8.481395349,8.4,8.460465116,8.402439024,8.379069767,8.379069767,8.497674419,8.6,8.7,8.804761905,8.830232558,8.83255814,8.892857143,8.9,8.9,8.904761905,8.909302326,8.909090909,8.946511628,8.962790698,8.933333333,8.986046512,8.941860465,8.9
3,CO2,THINGSPEAK_86698,2018-03-13T08:04:26Z,50.0270502,15.7712787,8293,AIR QUALITY,1350.19,1431.806667,1431.728333,1454.716667,1488.913333,1530.396552,1594.566667,1602.571667,1608.911667,1563.236667,1178.273333,1016.516667,1041.633333,1155.765,1208.413333,1215.776667,1228.298333,1148.635,1042.478333,1199.716667,1276.516667,1267.663793,1284.675,1273.393333,1290.166667,1319.723333,1341.21,1351.768333,1295.991667,1296.396667,1316.915,1337.928333,1372.038333,1362.41,1347.366667,1328.235,1357.285,1356.948333,1351.16,1327.79,1349.806667,1241.713333,1218.08,1197.855,1251.936667,1175.925,1125.805,1096.27,1351.033333,1519.226667,1560.268333,1375.895,1412.886667,1379.05,1378.543333,1362.82069,1127.73,911.2333333,972.5616667,1003.208333,963.7,958.8633333,834.5931034,840.36,850.1793103,851.825,784.2016667,668.825,669.4666667,685.5083333,696.93,676.9133333,580.55,574.5366667,585.0216667,603.1,578.805,572.5816667,553.0966667,569.9714286,574.15,564.1316667,530.0133333,517.7,511.2,506.3566667,489.8383333,487.7482759,467.08,460.0416667,462.0666667,455.9066667,434.5566667,426.63,435.6266667,427.0266667
286,RTL433-Temperatura  (\xc2\xb0C),THINGSPEAK_308597,2018-03-13T08:09:44Z,51.13666,16.79176,8156,TEMP C OUTDOOR,8.04,7.646666667,8.163333333,7.923333333,8.04,7.805,7.665,7.86,7.63,7.536666667,7.445,7.17,6.835,6.555,6.195,6.25,6.39,6.305,6.203333333,5.83,5.39,5,4.94,4.945,5.225,5.166666667,4.975,4.723333333,4.585,4.386666667,4.025,4.03,4.305,4.945,4.695,4.195,4.17,4.42,4.52,4.555,5.22,5.78,5.78,6.475,7.686666667,8.496666667,8.83,8.576666667,9.04,9.423333333,9.926666667,10.585,10.275,10.165,10.415,11.305,11.76,13.28,13.665,13.61,13.77666667,13.97,13.94,13.83,13.89,13.63,13.13,13.09333333,13.055,12.945,12.75,12.72,12.72,12.67,12.03666667,11.35333333,11,10.94,10.83,10.53666667,10.025,9.695,9.333333333,9.055,8.78,8.686666667,8.39,8.39,8.386666667,8.47,8.5,8.53,8.36,8.25,8.113333333,8
853,T\xc4\x8c zp\xc3\xa1te\xc4\x8dka,THINGSPEAK_28540,2018-03-13T08:20:29Z,50.1917319,14.4909308,8029,ELECTRICAL,35,34.66666667,34.66666667,34.66666667,35,35,34.66666667,35.33333333,35.33333333,35,35.33333333,35,35.33333333,35.66666667,35.33333333,35,35,35.33333333,35.33333333,35.33333333,35.33333333,35.33333333,35.33333333,35.33333333,35.33333333,35,35.33333333,35.33333333,35.33333333,35,35.33333333,35.33333333,35.33333333,35,35.33333333,35.33333333,35.33333333,35,35.33333333,35.33333333,35.33333333,35,35.33333333,35.33333333,35.33333333,35,35.33333333,35.66666667,35.33333333,34.66666667,34.66666667,35,35,35.33333333,35,34.66666667,35.33333333,35.33333333,35.33333333,35,34.66666667,35.33333333,35.33333333,35.66666667,35.33333333,34.66666667,35.33333333,35,35.33333333,35,35.33333333,35.33333333,35.66666667,35.33333333,34.66666667,35.33333333,35,35,34.66666667,35.33333333,35,35,34.66666667,35.33333333,31.33333333,27,28,28,28,28.66666667,29,28,28,34.66666667,35,36
1786,Humidity,THINGSPEAK_314716,2018-03-13T08:29:38Z,54.034164,17.919383,4673,HUMIDITY,47.119,46.3905,46.424,45.59,45.567,45.3615,45.431,45.596,45.366,45.357,45.93,44.797,44.8,44.812,44.666,44.3705,44.222,44.0365,43.805,43.698,43.581,43.43,43.22,42.9785,42.699,42.652,42.839,42.75,42.703,42.6575,42.555,42.4975,42.407,42.4115,42.425,42.221,42.393,42.145,42.25,42.559,42.976,42.622,42.156,41.843,41.509,41.231,41.4,40.877,40.705,40.5745,40.413,40.206,40.1,40.093,39.932,39.7925,39.632,39.557,39.397,39.261,39.255,39.1675,39.72,38.904,38.852,38.62,38.474,38.395,38.411,38.39,38.382,38.311,38.28,38.463,38.737,38.8355,38.966,39.281,39.844,39.726,39.708,39.393,39.296,39.573,39.4,39.049,38.815,38.732,38.857,38.75,38.744,38.74,38.23873763,38.0425,38.663,38.708
542,Punkt rosy,THINGSPEAK_53001,2018-03-13T08:13:42Z,49.746819,18.826592,8286,DEWPOINT,12.63229597,12.60683924,12.58079422,12.55424681,12.5272829,12.49998839,12.47244917,12.44475114,12.4169802,12.38922223,12.36156314,12.33408882,12.30688517,12.28003807,12.25363344,12.22775715,12.20249511,12.17793321,12.15415735,12.13125343,12.10930733,12.08840495,12.0686322,12.05007495,12.03281912,12.01695059,12.00255526,11.98971903,11.97852779,11.96906743,11.96142386,11.95568296,11.95193064,11.95025278,11.95073528,11.95346405,11.95852496,11.96600393,11.97598684,11.98855958,12.00380807,12.02181818,12.05866667,12.165,12.281,12.334,12.369,12.268,12.183,12.068,12.009,11.90666667,11.76166667,11.91,11.62966667,11.14666667,10.9762963,11.15733333,11.00740741,10.87766667,10.52466667,10.35733333,10.28866667,10.57266667,11.31433333,12.143,12.218,11.93933333,11.5062069,11.288,11.07,11.451,11.831,11.964,11.77896552,11.795,11.83166667,11.80966667,11.66733333,11.51392857,11.405,11.48551724,11.46666667,11.654,11.474,11.66466667,11.88333333,11.99,12.161,12.43266667,12.625,12.84466667,12.92966667,12.89833333,12.928,12.93533333
1304,Punkt rosy - dw\xc3\xb3r,THINGSPEAK_357743,2018-03-13T08:28:05Z,51.756572,19.550188,8137,DEWPOINT,2.330334413,3.062519687,2.533077776,2.652796351,1.628328334,2.000320823,2.248701537,2.124518973,0.763422475,0.862263071,0.072398349,0.280516837,0.836963918,0.447351965,0.98725073,0.857077335,0.856362649,0.949204364,0.56355629,1.423072699,1.360340329,1.175813349,1.166024169,0.967662736,0.690972789,0.340228682,0.385729305,0.358126072,0.227024188,-0.711077696,0.042916184,-0.575522365,-0.047804302,-0.05947799,0.183778897,0.517780138,0.742076641,0.338815165,1.306557715,1.274712876,1.819124366,1.766133902,2.174735435,2.382116561,2.528824519,2.553476812,2.484327464,2.744668501,2.984809916,2.528676466,2.694455201,4.320344616,2.539721534,2.889125441,3.043896205,3.279006689,3.191572778,3.540582108,5.367055891,4.984018796,2.376109433,3.030839781,4.128949494,4.979422442,3.336267824,3.295982374,3.844580714,3.055100536,2.424968449,-0.546869859,-0.165070369,2.851452454,2.148366325,2.475352165,2.565416421,-1.8260679,-2.01061287,-4.057280896,-0.848105571,-1.524992964,0.820033099,-0.833841205,0.763353382,0.280876308,-0.772478075,1.203060516,1.184706854,0.222337509,0.548880787,1.834887522,1.081366787,1.05261115,0.357185192,-0.949189009,0.817270351,2.168163799
667,Temperature; out,THINGSPEAK_131133,2018-03-13T08:15:22Z,48.16911941,16.37683868,8058,TEMP C OUTDOOR,11.5,11.5,11.5,11.66666667,12,11.5,11.5,11.16666667,11.5,11.5,11.5,11.5,11.16666667,11,11,11,11.16666667,11.33333333,11,10.5,10.5,10.5,10.5,10.5,10,10,10,10,10,10,9.833333333,9.5,9.5,9.166666667,9.333333333,9.5,9.5,9.5,9,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.666666667,10.16666667,10.83333333,12,12.66666667,12.5,12.5,13,13.5,13.5,14,14.5,15.16666667,15,14.16666667,13.83333333,13.5,14,13.83333333,13.16666667,13.16666667,12.66666667,12.5,12.5,12.16666667,12.16666667,12.83333333,13,13.16666667,13,13,12.33333333,11,10,9.75,9.5,9.5,10,9.888186671,9.5,9.333333333,9,9,9,8.666666667,8.166666667,8,8.5,8.5,8.166666667
367,Vom Freien,THINGSPEAK_376893,2018-03-13T08:10:38Z,48.424213,11.064167,8145,TEMP C OUTDOOR,8.7875,8.4375,8.245833333,8.325,8.941666667,8.804166667,8.033333333,7.729166667,7.295833333,6.954166667,6.770833333,6.779166667,6.7125,6.733333333,6.945833333,6.866666667,6.891666667,6.8375,6.579166667,6.629166667,6.754166667,6.858333333,6.6875,6.970833333,7.141666667,7.283333333,7.333333333,7.4125,7.5,7.525,7.479166667,7.595833333,7.5125,7.4625,7.425,7.341666667,7.120833333,7.216666667,7.195833333,7.183333333,7.133333333,7.054166667,6.8875,6.704166667,6.629166667,6.633333333,6.7125,6.8875,7.066666667,7.275,7.5,7.729166667,7.925,8.229166667,8.633333333,8.9125,9.220833333,9.6375,10.325,11.025,10.5625,10.71666667,10.71666667,10.36666667,9.629166667,9.25,9.216666667,9.6875,10.9125,11.8,11.87083333,11.9375,11.9375,12.19166667,12.5,12.78333333,12.45833333,11.93333333,11.39583333,11.58928571,11.79166667,11.54583333,11.27916667,11.11666667,11.25833333,11.29166667,11.14583333,10.67916667,10.2375,9.804166667,9.370833333,8.741666667,8.458333333,8.270833333,7.9,7.641666667
1156,Temperatur,THINGSPEAK_223846,2018-03-13T08:06:57Z,50.9589,13.6967,3393,TEMP C OUTDOOR,9.8,9.708710145,9.6,9.470713732,9.3,9.083434926,8.9,8.820546563,8.8,8.784378822,8.8,8.86693815,8.9,8.822868577,8.7,8.616587541,8.6,8.63578126,8.6,8.39028742,8.1,7.840569061,7.6,7.334936336,7,6.569685594,6.1,5.661321286,5.3,5.060029261,5,5.13606167,5.3,5.333224061,5.3,5.293542088,5.3,5.292607588,5.3,5.348527561,5.4,5.413282168,5.4,5.385843768,5.4,5.48084276,5.7,6.090785192,6.5,6.78101647,7,7.247648927,7.5,7.728387823,8,8.36379978,8.7,8.878913057,8.9,8.808047992,8.7,8.663894974,8.7,8.786372112,8.9,9.018206807,9.120721842,9.187875957,9.2,9.139864663,9,8.79275562,8.6,8.501612858,8.5,8.56329295,8.6,8.545215343,8.5,8.555845679,8.6,8.518901942,8.4,8.343546554,8.3,8.206911844,8.1,8.02880607,8,8.002863874,8,7.959738433,7.9,7.845682395,7.8,7.757531988
119,Vlhkost ob\xc3\xbdv\xc3\xa1k,THINGSPEAK_44293,2018-03-13T08:06:32Z,49.6123089,15.5711667,8560,HUMIDITY,57.14107143,57.72982456,58.02631579,58.10727273,58.08928571,58.0245614,58.00175439,57.91206897,57.82280702,57.72280702,57.60877193,57.48448276,57.34035088,57.25263158,57.1245614,57.05862069,56.99649123,56.91896552,56.85517241,56.8,56.73859649,56.7,56.64137931,56.56034483,56.48947368,56.40350877,56.34210526,56.27719298,56.17647059,56.10350877,56.1,56.075,56.01403509,56,56,55.97894737,55.94464286,55.90526316,55.89298246,55.89649123,55.9,55.91754386,55.99473684,56,56.01964286,56.00178571,56.06851852,56.1862069,56.40714286,56.60535714,56.77090909,57.13965517,57.80892857,58.56071429,59.08245614,59.37719298,59.53653846,59.67222222,59.78113208,59.72692308,59.62884615,59.53207547,59.43461538,59.33018868,59.325,59.325,59.31296296,59.21176471,59.12040816,59.23269231,59.34909091,59.39464286,59.2625,59.08363636,58.98909091,58.94339623,59.07407407,59.20555556,59.39074074,59.67735849,59.81818182,59.89285714,59.79473684,59.62807018,59.43859649,59.29821429,59.27368421,59.35,59.74561404,60.5375,61.15614035,61.87586207,62.72280702,63.46315789,63.97017544,64.21206897
